channel_id,video_id,comments
UCbxb2fqe9oNgglAoYqsYOtQ,BvhVmKkqUkU,"['Just as an information: This video was filmed almost two weeks ago. Meanwhile, the streets in Germany look a bit more empty. We hope you are all safe and healthy. Liebe Grüße aus Berlin ❤️', 'Ich sehe hhhhh', 'Ich sehe sehr popularische Deutsche videos aus Easy German.', 'Ich sehe einen Busstuhl', 'ıch sehe =) ein kommenter', 'Ich sehe zwei schöne frauen 🎉', 'Sehr hilfreich🥰 Danke, dass ihr auch den Akkusativ erklärt, weil es sehr kompliziert ist.', 'Ich habe ein schönes Video gesehen. Vielen Dank für Ihre Erklärung.', 'Das ist sehr schön.\nVielen Dank🌺', 'حاجی یانوش به گاج رفت😂']"
UCbxb2fqe9oNgglAoYqsYOtQ,vC_7XBaqsc4,"['Ich habe mein Test heute 😅😅😅', 'Ich bin aus Korea. Danke schön!', ""Vielen Dank . sehr nützlich!!!!! .  aber auf Englisch , isn't it ( whose Jacket is this?)?"", 'Ich habe kein kinder\nIch bin nicht lideg', 'Sehr nützlich, danke 🥰 Ich liebe, wie ihr die Grammatik erklärt.', '""Nebensatz"" bedeutet NICHT ""relative clause"", sondern ""subordinate clause"".', ""Cari, you should use English language in your lessons. I'm start level German learner. I cannot even understand what are you talking about"", 'Dude speak slow ! Thats the fastest Deustch speak I ever hear before. may gosh! 2:25', 'Ich weiß nicht ob jemand das bemerkt hat, aber es gibt ein feller in die Englishen untertiteln: ""WhO\'S jacket is that?"" 4:30\r\nAlso, danke für ihre lektionen!', 'so deutlich wie wasser! danke!']"
UCbxb2fqe9oNgglAoYqsYOtQ,PS5dJR66swA,"['Hallo Leute, aufgrund der aktuellen Situation machen Manuel und Cari jetzt auch einen kurzen, täglichen Podcast. Hier findet ihr die erste Episode 👉http://www.easygerman.fm', 'Ich kann nicht glauben, dass es schon 4 Jahre her ist 😅 Es scheint, als ob es gestern war. Danke für dieses Video 🥰', 'భారత్ వంటి నీతిమాలిన ప్రజాస్వామ్య దేశాలతో సంబంధం పెట్టుకున్న జర్మనీ నాసనమైపోవు గాక! విజయ్, ఒంగోలు', 'Christine Anderson (AfD💙) im Untersuchungsausschuss im Europaparlament zur Covid19 - Impfung - Lüge: https://www.youtube.com/watch?v=dWqV_j50-TM', 'Danke', 'Great content. Everyone needs more than there basic salary to be financially secured. The best thing to do with your money is to invest. Money left in savings always end up used with no returns. I started investing in bitcoin mid November 2019 with the help of a well-known professional, Gabrielle Doreen and the profits almost entirely funded my recent duplex.', 'Hmm! I actualy think German people are smarter for not getting vaccinated. The vaccine is a hoax it wont protect you from getting infected. And what i find more suspicious is that the cases in romania have dropped from 5000 cases per day to 70 cases per day in just 1 month,how is that possible? Im concerned that a 4th wave will come this fall despite all of mass vaccinations. Bleibt gesund Cari und Janusz und die easy german manschaft, danke für machen die deutsche lang ein bischen mehr einfach.', 'Hallo aus dem Turkei :) Ich hoffe, Ihnen und Ihrer Familie geht es gut. Ich bin Medizin Studentin und seit einem Jahr arbeiten wir im Krankenhaus. \nSeit Beginn dieser Krankheit  fuhle ich mich  stressig, denn ich Angst habe, dass meine Familie krank ist. Ich kann das Virus nach Hause tragen oder Sie konnen die Krankheit von jemand bekommen. \nIch hoffe, alles bald normal ist. Tschuss.', 'Stil in der Quarantäne🤮🤮😷', 'https://www.youtube.com/watch?v=YhLFfoDf1xk']"
UCbxb2fqe9oNgglAoYqsYOtQ,I0_3RJsiem4,"['Übrigens, dieses Video haben wir aufgenommen, bevor in Deutschland das öffentliche Leben aufgrund des Corona-Virus eingeschränkt wurde. Deshalb seht ihr in diesem Video mehr Menschen auf der Straße als es im Moment gibt.\nUnd jetzt seid ihr dran: Was braucht ihr, um glücklich zu sein? Schreib uns einen Kommentar auf Deutsch? 😃👇🏻', 'Was braucht man um glücklich zu sein, zuerst Ziel zu errichten zweite immer gesund zu bleiben. Ich glaube das ist das wünsche alle Menschen', 'Um glücklich zu sein, brauche ich zehn Sprachen zu sprechen. Ich glaube das nacht mir mehr Spaß🌾', 'um glucklich zu sein brauche ich Deutsch kennen und sprechen, Reisen in Deutschland', 'Ich brauche Frieden und Freude , Freunde und Familie sind auch wichtig , aber die wichtigste ist dass ich mich selbst brauche', 'I learn German and really liked this video 😁', 'Ich mag dieses Thema, danke 🥰 Um glücklich zu sein, brauche ich meine Frau, Berlin und meine Arbeit. Ich habe mich daran gewöhnt, aber ich verstehe, wie zerbrechlich alles in Leben ist 🙃', 'Ich brauche alles um glücklich zu sein😅 zum Beispiel ..ich brauche sehr viel meine Familie und Erfolg und Spaß und Glück und liebe auch .\nDas ist das Leben vielleicht', 'Ich denke man  braucht Gesundheit, Geld,  Familie und Freunde um Glücklich zu sein.', 'Gesundheit, iPhone, Familie, viele Bücher, Deutsch sprechen 😂']"
UCbxb2fqe9oNgglAoYqsYOtQ,HdLWjsYeoSI,"['Das Video ist sehr interessant für mich , weil ich die Katze liebe 💟 \nIch hab eine Katze 🐈', 'Beste Easy German Folge aller Zeiten, danke 🥰', 'Hi❤❤❤❤', 'Ja, wir brauchen viel mehr uber Katzen !', 'I was curious about some more German words, when it comes to cats. For example, English speaking people often make this ""pstpstpst"" sound when calling cats. What do Germans say? Also, in English, when people praise their pets, they often say ""Who\'s a good boy/girl? You are!"" How do Germans praise their animals? In English it is not unusal that the owner of the pet calls themself ""mom or dad"" of the an animal. Czech language has a special word: ""Páníček/Panička"" How is it in German language? thanks for the answers :-)', 'Zueit lerne ich über Haustiere und finde ich dieses Video interessant. Vielen Danke Easy German <3', 'das war super hübsch 💖💖', 'Schon Folge und Musik', 'Danke, dass Sie langsam sprechen. Das hilft sehr. :)', 'Ich habe dieses Video mehr als 20 mal geguckt, weil Naya und Anton sehr lieb zu sein scheinen. Würde mich darüber sehr freuen, wenn es mehr Katzenvideos bei diesem Kanal gibt :))']"
UCbxb2fqe9oNgglAoYqsYOtQ,yvRp2Uk1zSQ,"['Was denkt ihr über die Idee des Mietendeckels? Ist das eine gute Idee, um die Mieten zu regulieren? Oder ist das komplett verrückt? 😃Schreibt uns einen Kommentar! 👇', 'Danke für dieses Video 🥰 Schade, dass es nicht geklappt hat 🥲', 'Fenni cast fendro', 'Comuda manido creations', 'A 5 year rent freeze is horribly unfair to landlords. Especially in this inflation crisis in 2022', ""In Deutschland eine Arbeitsstelle finden ist schwerer als eine Wohnung zu finden. Wenn man besonders ein paar Kriterien dazu hast, ist diese Suche ewig dauern. Berlin ist der schlimmste Fall aber was sind die Fälle in Hamburg, Stuttgart, München oder Köln? Wir sind vor 2 Jahren in Hamburg angekommen und vier Monate eine Wohnung gesucht. Ich bezahle mehr als meines Gehalts für Miete 776€, was ich unrecht finde. Die Miete soll 2/3 des Einkommens überschreiten, weil man noch andere Kosten des Wohnens bezahlen muss und zwar lnternet (40€), Strom (80€), Gas(180€) Wasser und Nebenkosten(120€). Wozu gibt's diese Nebenkosten? Einerseits kann man keine Wohnung finden, andererseits ist die Miete überhocht, wenn man eine findet. Bevor ich in Deutschland gelandet bin, hatte ich ein positives Bild im Kopf, das ich nicht mehr habe. Mein Ziel ist in der Zukunft eine Wohnung in Deutschland zu kaufen aber wie könnte es möglich,wenn ich pro Monat 1975€ verdiene und eine Wohnung oder ein Haus 500K Euro kostet. Was ich vom ganzen Herzen glaube ist, dass die Reicher noch reicherer werden, die Arme noch armerer... Das System ist so. beschissen wie Kolonisation. Deutschland braucht einfach neue Wohnungen. Anstatt neue Waffen zu kaufen, kann die Regierung auf das Problem konzentrieren. Es gibt immer einfache Lösungen für große Probleme."", 'an update about this subject would be great', 'Hey ich hab das ma gelernt  Kfm in der Grundstücks- und Wohnungswirtschaft  hahahaha  ich ktieg das kaum heschrieben hahahaha  auweia', 'die heulen weil sie 700 euro zahlen muessen, aber ich bin hier in London mit 1000 gbp miete...', 'Jetzt weg. Marxisten auch.']"
UCbxb2fqe9oNgglAoYqsYOtQ,jWDuDRHZvk8,"['Hallo Leute! This is a re-re-upload. We previously uploaded two versions with technical errors! Verdammt! 🙈 Thanks for the people who notified us with a comment! Auf Deutsch sagt man: Heute ist nicht unser Tag! Wir bitten um Entschuldigung!', 'Ich finde deine Videos echt nützlich ❤', 'Das ist sehr nützlich, danke 🥰', '❤', 'Janusz sempre se sai bem na prdoução dos vídeos. Ich möchte auch Croissant!', 'Hi❤❤❤❤', 'ich sehe ein weißes dach', 'Gluck Geburtstag....', 'Maria hat ein hübsches Lächeln. Sie ist sehr nett.', '👍']"
UCbxb2fqe9oNgglAoYqsYOtQ,fVxF8N3JSiA,"['Kein Bier', 'Ich würde liebe nur ein mal im Jahr Haare waschen , weil Zähne sehr wichtig ist putzen.', 'nie wieder Kartoffeln!', 'Sehr interessant thema', 'Ich klatsche euch für alle diese tollen Ideen, danke 🥰', 'Woooow Danke schön', 'habschrckliche frisur: haßte meine spindeldürren haare schon immer. aber : unsichtbar sein ! ja, das kÖnnt große macht verschaffen !!! kuchen: gerne verzichten ... kotz., bier hingegnd lebensnotwendig !!!', 'Es ist warm, egal, Easy Geman ist unterwegs, stellt Fragen.👍 Es ist kalt, egal, Easy German ist in Berlin, findet Menschen, um sie zum Wort zu bringen. 🙏Es ist regnerisch, egal, Easy German steht zur Verfügung, um anderen etwas beizubringen.✍ Ich danke euch allen, obwohl es kalt und regnerisch ist, arbeiten sie auf der Straße, um ein neue Episode zu drehen. 👏\nDas sind aber interesante Fragen, die ich gerne antworten würde.😄 Vor allem würde ich nie auf Brot vernichten, weil Brot leckerer als Kartoffel ist.😋 Jeden Tag esse ich Brot, andererseits verzehre ich Kartoffel maximal 2 mal in der Woche. 🍟Nächte Frage interessirt mich sowieso nicht die Bohne, weil ich schon lange Glatze habe, damit ich zufrieden bin. LOL!!!😁\nMusik spielt keine große Rolle in meinem Leben, denn ich habe keine Begabung dafür. Ich könnte auf jeden auf Musik vernichten, lieber Filme.😇 Filme mag ich sehr gerne, nicht nur ich was neues lerne, sondern auch ich meine Sprachenkenntnisse verbessere. 🙂 Und nicht zuletzt Berlin... Ich würde in anderen Staedten auch gerne leben, anstatt Berlin. 😆', 'Ich würde gerne diese Frage in Peru stellen :\nwürdest du nie wieder Brot oder Kartoffeln essen ?\nKönntet ihr schon vorstellen was für eine Antwortung bekommen sie . \n\n\nVielen Dank Easy German für geile Videos :)', 'Hallo, stellt doch bitte diese Frage: Willst du lieber unsichtbar sein oder fliegen können , auch mal Frauen. Nur ein Mann hat gesagt, er möchte unsichtbar sein. Ich frage mich, ob das bei Frauen anders wäre.']"
UCbxb2fqe9oNgglAoYqsYOtQ,gPhzaQR1OQ8,"['Watching from Jamaica 🇯🇲...I have my different levels in the language but would want to reach this far too', 'Ich bin auch eine kurd, und liebe easy german, und Ich wolte Shoan sagen ""Herbiji je te rê""', 'Ich habe nur aus behördlichen Gründen eine B2-Prüfung gemacht, weil ein höheres Niveau nicht notwendig war. Eine C2-Prüfung würde ich auch bestehen. Im alltäglichen Situationen hilft es gar nicht, ich kann nichts verstehen, wenn es laut in der Umgebung ist (z.B. in einem Werkhall mit arbeitenden Maschinen oder an einem Party), darüber hinaus spricht hier niemand Hochdeutsch. Und ich mache auch sehr viele Fehler in Gesprächen mit falschen Artikeln u.s.w., gleich wie dieser Mann.', 'So ein motivierendes Interview :) Danke vielmals. Ich bereite mich gerade für die C2 Goethe Prüfung vor. Die Texte sind eben kompliziert, aber mir macht die begrenzte Zeit die grösste Sorge....bin sehr langsam mit dem Lesen😑\nNeben dem Wissen muss man noch gute Konzentration und Geschwindigkeit haben.\nIch gratuliere dir Schoan. Gut gemacht👍 🎉', 'Waouh, Shoan hat eine sehr gute Einstellung. Ich wohne auch seit fast 9 Jahren in Deutschland, aber mein Deutsch ist immer noch schlecht 😅', 'Sogar Fortgeschrittene wie Shoan machen einige Fehler, was sehr motivierend ist, weil man sich dann nicht so viele Sorgen machen muss. Wahrscheinlich ist das der Grund, warum er so gut geworden ist.', 'this shows how flawed this rating system really is. C2 is the highest level and this guy makes the most basic mistakes that a 5-year-old native speaker wouldn’t make, because of how they teach in these so called “language schools”. If he were to learn German with movies/books/podcasts/people on streets, he wouldn’t need 9 years, 2 would be enough and the results would be way more impressive.', '4:11 das ist falsch. \n\nBrauchen zu. (+) \n\nMüssen nicht (-)', 'ohne Unterricht aber auch die schwerste Prüfung bestanden hat. Das ist großartig!', 'Iranische Leute sind slau']"
UCbxb2fqe9oNgglAoYqsYOtQ,mj3e2YPKkvc,"['Die Deutsche Menschen sind zurükhaltend, man kann nicht so gut das erste mal mit ihnen kennenlernen,aber Im laufe der zeit ganz Total einfach.Die Deutsche sprache ist schwerer als Die Französische sparche,Die Menschen auch.\nFranzösische Menschen genießen die Natur besser als Die Deutsche Menschen,Die Deutsche sind ernst ziemlich,sie haben keinen Humurvoll.Deutschland liegt nähe Frankreich.Es gibt andere kultur zwischen den ländern,Beispielerweise ,Paris ist ein tolles land ,man kann etwas mitlerweille erkunden .\nDas system in Deutschland ist schwer,Die Deutsche Menschen sind üoerpünktlich immer,in meiner meinung nach,dass das system nicht unflexibel ist', 'Les interviews sont très intéressantes, dans l\'ensemble, et cela souligne déjà la différence de niveau avec un tel sujet traité par les français : les Allemands sont effectivement plus ""sérieux"" quand ils se posent des questions, et moins émotifs. Du moins en apparence... Mais en tous cas je reconnais bien là les Allemands tels que j\'ai le plaisir de les voir quand ils passent dans mon village. \nEn revanche, connaître Paris n\'est pas connaître l\'état français. Et les gilets jaunes étaient une révolte qui est la conséquence d\'un gros problème de civilisation, pas une colère passagère pour une simple augmentation du prix de l\'essence, comme ça a été dit par les journalistes la plupart du temps. Quant à la répression policière commandée par Macron, ce fut la plus violente qui a été subie par les français depuis 50 ans. Rien que pour les gilets jaunes, il y a eu plus de 250 blessés graves (https://lemurjaune.fr//) et même une vieille femme tuée par une grenade offensive lancée par un policier à Marseille. Le procès a lieu en ce moment seulement et le policier coupable de ce meurtre va sans doute échapper à la sanction, comme d\'habitude en France. \nMais la politique est difficile à comprendre quand les différences mythologiques entre les peuples sont si savamment entretenues pour qu\'ils évitent de trop bien se comprendre et s\'entraider. \nLes Allemands ont beaucoup à apporter aux Français en ce sens. Je souhaite que tous entretiennent des liens d\'amitié et de reconnaissance réciproque', ""Ce qui a été bien remarqué, c'est la différence entre Paris et les Parisiens d'une part, le reste de l'état français et les non-parisiens d'autre part. Les Parisiens sont réellement arrogants mais ce n'est pas toujours de leur faute ils sont nés dans le chaudron  d'une sois-disant supériorité, comme Obélix est tombé dans la marmite de potion magique. Depuis, leur cerveau est atrophié."", 'omg that closed off self-sufficient culture thing is so spot on!', 'Manuel, Easy German doit absolument nous rendre visite en France, mais dans une plus petite ville que Paris.', 'Half of the interviewed people (all the men) actually have very bad general opinion of French people lol they just tried to stay politically correct and the interviewer guided them to say nice things', 'Battle of France Date10 May– 25 June 1940\n(1 month, 2 weeks and 1 day) \n\nResult\tAxis victory\tTerritorial\nchanges\t\nVichy France established\nParts of France placed under German and Italian military occupation\nGerman annexation of Alsace–Lorraine', 'Eigentlich Frankreich ist anders als Deutschland weil die Frankreich ist berühmt für seine Mode-Fashion so sehr und ihre Musik und Fußballspieler', 'Tolles Video, danke 🥰 Das hat niemand gesagt, aber ich finde, dass Franzosen sind geselliger als Deutschen 🙃', 'Imagine asking this in 1914']"
UCbxb2fqe9oNgglAoYqsYOtQ,nEAcepckl5U,"['Deutsch zu lernen in der Schweiz ist wie Spanisch zu lernen in Barcelona. In der Schule lernt.man Hochdeutsch bzw. Spanisch, und draußen auf der Straße sprechen alle Schwiizertüütsch bzw. Katalanisch.', 'Super Video - vielen Dank!', 'E tem professora brasileira que acha que fala alemão kkkkkk', 'Could someone do videos for pensylvania dutch or amish dutch.', '🇨🇭', 'Das war sehr interessant, danke 🥰', ""So this is the reason why Germans can't understand Swiss-German. It's different"", 'Was ist mit Baseldeutsch?', 'churardütsch🤣no nia ghört🤭mainsch sichar bündnardütsch🤗', 'I love this! I grew up in a Berndeutsch household in California, and I never realized how different all the dialects sound. Samuel makes me miss my family!']"
UCbxb2fqe9oNgglAoYqsYOtQ,ffQ0THOm6ek,"['Ich möchte mit meinem Hund nach Amerika fahren. Es weird interessant sein. Ich plane, mit free den Zu fahren. Ich möchte in einem großen Hotel nebrn dem Berg.', 'Tolles Thema, danke 😃 Mein Traumurlaub ist Thailand, vielleicht nächstes Jahr 🤞', 'Corsica....La Corse', 'Mein Traumurlaub wäre nach der Schweiz fahren und mit dem Kuh auf grüne Felder spazieren gehen.', 'Danke Schön von der Klasse 8M', 'Gute Frage 👍 mit einem Wohnmobil durch Europa. Dann Südamerika 👌.', 'Meine Traumreise wäre nach Japan.', 'ich hatte seit lange keine reise 🙁', 'Ich möchte quer durch Deutschland reisen und Bundesliga-Fußballstadien besuchen!', 'Abgesehen von nur einer der Befragten, sprechen die Berliner kein Deutsch. ähm, ja, hier, da! und kein kompletter Satz. Besonnders vermiesen die Jügendlische die Sprache. Sorry, aber das war total Zeitverschwendung. Quatch.']"
UCbxb2fqe9oNgglAoYqsYOtQ,cm9Tfq3D4RQ,"['Vielen vielen Dank 🙏🏼 ❤❤❤', 'Das ist super hilfreich, danke 🥰', '😂 lustig', 'The video is lacking important verbs and information.', 'Janusz is the actor Hollywood needs 🤣', 'Toll gefunden', 'Can you also make more videos like this? Like, can you also make a video about be-, ge- (non-participial), emp-, etc.?', 'Ich denke, dass die Präfix ""ent"" auf englisch als ""dis"" übersetzt werden kann. Zum beispiel etwas decken heißt ""To cover"" und wenn jemand etwas entdeckt, dann hat jemand die Decke von etwas oder jemandem weggenommen.  Cover and Discover', '❤️👌🏾❤️❤️', 'Remove from']"
UCbxb2fqe9oNgglAoYqsYOtQ,T492BPuRd-M,"['Ich möchte nicht unhöflich sein, aber ich konnte fast nichts davon verstehen… Mein Deutsch ist vielleicht nur A2.', 'Hoi! Als Schwabe hab ich 99% verstanden.  Fühlt sich sogar fast heimischer an als Hochdeutsch, da Grammatik und Wörter schon recht ähnlich sind.', 'Schweizer deutsche immer einfach als Hochdeutsch', 'Ich verehre Claudia', 'Schwiizdütsch?', ""I speak German as a 2nd language. I really don't find Swiss German that difficult to follow. I miss words here and there.\n\nBut some Germans find it completely incomprehensible.\n\nI find really strong Bavarian dialects harder to be honest."", 'Also ich bin aus Wien und versteh kein Wort 😅', 'Man muss dazu sagen, dass einige der interviewten Leute keine Zürcher waren. Berndeutsch und Thurgauer Dialekt war unter anderen auch vertreten.', 'Hab Gefühl, dass ich Holländer besser verstehen würde))', 'austrian = a1 in swiss german']"
UCbxb2fqe9oNgglAoYqsYOtQ,89adaKKIkUw,"['Linguistisch ist das falsch. Schweizerdeutsch ist eine eigene Sprache, weil es eine eigene Grammatik hat.', 'Swiss german sounds to me (as a dutch speaker) more like its own language rather than a dialect. Flemish sounds closer to dutch rhan swiss german (or luxembourgish) to high german.', 'Was unterscheidet Österreich und Deutschland? Die gemeinsame Sprache\nWas verbindet Österreich und die Schweiz? Die Dialekte', 'I will always think swiss german is an own language. If portugese is an own language and not a dialect of spanish, so should swiss german be. Schweizerisch.', 'Mal glarner oder walliserdialekt... Ich spreche  drei von vier unserer nationalsprachen (italienisch, Deutsch, französch un etwas englisch) auch perfekt zürcher Dialekt. Aber wir haben in der schweiz mindestens 26 dialekte. Wenn nicht noch mehr. Zum beispiel hier im Tessin ist das lombardische dialekt die basis. Aber jedes einzelne tal hat wieder sein eigenes. Manchmal total unverständlich.😅', 'Swiss German sounds like a mix of Dutch and Hungarian', 'Dumme Tussi, der Dialekt basiert doch nicht auf dem Hochdeutschen! 🙈🙈🙈🙈', 'There s no such thing like Swiss German! There are many different dialekts. Some of them are very far away from German others quite close.', 'Ich finde das interessant. Ich bin Italienerin, wohne und arbeite in der Schweiz, Zürich. Ich habe große Probleme: Zürich Dialekt. Für uns ist unmöglich zu verbessern. Die Leute sprechen nur Dialekt. Ich lerne Hoch Deutsch, ich spreche Hoch Deutsch, Die Leute antworten auf Dialekt 🙈', 'OMG! Ich verstehe Holländer besser)))']"
UCbxb2fqe9oNgglAoYqsYOtQ,U3C4yqIIczo,"['Das war sehr interessant, danke 🥰 Ich mag alle Politiker.innen, die gegen Umweltverschmutzung kämpfen.', 'Mutti ❤', 'Immer kaltes Wetter', '288 Kommentare und 52130 Aufrufe. 😳Es sieht so aus, dass Easy German Zuschauer nicht so viel lnteresse an den deutschen Politiker_innen haben. 😂 Es freut mich, dass die Deutschlernenden lieber mit dem Deutsch und Deutschland beschäftigt sind. 🤗 ln Länder wie Deutschland muss man nicht so viele Gedanken machen, weil das politische System etabliert ist. 👌 übrigens ist das mit eingefallen, dass die Menschen im Video kein Fanatiker eines Politikers sind. lm Gegenteil sind sie ganz locker und geben nicht so viel Wert den Politikern. 😂 Wenn ich mag? Merkel auf jeden Fall, weil sie Rückgrat hat. 😎 Wen ich nicht mag? Markus Söder wegen der Maskenkrisen bei der Pandemie. Meiner Ansicht nach sollte er schon kündigen.👎', 'Ehrlich habe ich keinen Lieblingspolitiker aber ich bin der Ansicht, dass ein idealer Politiker demokratisch und gerecht sein muss. Außerdem müssen alle Politiker intelligent sein, weil Politik detaillierte Überlegung Themas erfordert.', 'Habeck un Baerbock sind nicht zusammen...\n2:57 viele Verwirrte und Wohlständige, Doch die Grünen beschäftigen sich sehr mit sich selber^^', 'Ich mag nur die Soft-Skills von Angela Merkel. Die Gelassenheit, Bescheidenheit, Vertrauen, Kommunikationfähigkeit usw.', 'Kinder, ihr habt Rhetorik falsch geschrieben...', 'Niemand kennt den Deutschenpräsidenten', 'Otto Bismark)))']"
UCbxb2fqe9oNgglAoYqsYOtQ,QrS408bNC2I,"['Zerbröckeln... Zermürben .', 'Vielen Dank. Ich habe führ nur zerbrechen gewusst aber jetzt habe  ich viele neue Wörter, die am Anfang ""zer"" habe gelernt.', 'Danke für diese Folge 🥰 Es hilft mir, meinen Wortschatz zu entwickeln ❤', 'Sehr cooles Video! Danke!\nIch habe eine Frage: wenn Cari sagt ""Janusz tritt den Karton"" meint Cari, dass Janusz über den Karton tritt (und dann hat Janusz plötzlich den Karton geschlagen) oder Janusz einen Schlag an den Karton versetzt? Danke!', 'Zerschlagen, Zersplittert und zerbomt.', 'Gerade habe ich auch ein Video über zer- Verben gemacht. 3 Tage später entdecke ich dieses tolle Video hier. Es ist unterhaltsam gestaltet und veranschaulicht die Verben sehr gut. Ich ziehe daraus Inspiration, in meinem nächsten Video mehr zu veranschaulichen. Ich hab euer Video genossen. Wäre ich Deutschlerner, fänd ich die echt cool. Daumen hoch.', 'Wer räumt das Chaos auf?', 'Zerkaut sollte nicht gezeigt sein. Fuuuuu! Es war je schrecklich!', '❤️❤️❤️', 'Hey Cari!!\nWas ist mit Verben mit ""ER""? \nKönnen Sie das auch machen?']"
UCbxb2fqe9oNgglAoYqsYOtQ,3uOro6pCmfs,"['Ich war in Österreich, Polen, Slowakei, Slowenien, Ukraine, Deutschland,Schweiz,Italia, Frankreich und Liechteinstein. Meine Ziel: Neusseland, North-Amerika, Grönland, Skandinavia, Schottland und Spanien. Danke für eure Video!', '👍🔥👍', 'Tolles Thema, danke 🥰 Ich bin immer neugierig darauf, die Welt zu erforschen. Ich finde es spannend und es erstaunt mich, wie unterschiedlich und ähnlich die verschiedenen Kulturen sind.', 'Ich  liebe es nach vielen Ländern zu reisen aber es braucht viel Geld und das muss reichen eigentlich und ich hoffe das ich eines Tages nach Europa Komme und entdecke viele Länder dort auch Größter Wunsch ❤❤❤', 'In der Ukraine gibt es auch perfekte Service aber leider ist Krieg dort jetzt...😢', 'Ich bin noch nie außerhalb des Landes gereist, aber ich wünsche,eines Tages werde ich nach Deutschland fliegen, das ist mein Traum 🇩🇪❤️', 'Mein Kulturelles Schock war Deutschland Bahnhöfe weil es viele Menschen die Drogen benutzen da sind.', ""When I was stationed in Germany (from the US), I can't say I experienced any culture shock. I expected things to be different but I didn't find it all that strange. Except for the time I saw a little boy walk out of a supermarket with a basket full of wine. Someone had run after him and I thought they were going to stop him but it turns out the boy had left without his change!"", 'I am 20 and from Vietnam. I have been to 21 countries, 18 of which are in Europe. Others are Malaysia, Singapore, Thailand.', ""I'm from romania and i have visited 0 countries😅""]"
UCbxb2fqe9oNgglAoYqsYOtQ,AIiKDnTX4uM,"['Dankeschön!', 'Das war sehr interessant 🥰 Es finde es toll, dass manche Leute sehr offen und nicht zu kritisch sind. 💚', 'Für meine Geschmack zu viel Fokus auf Bayern. Gerade die Ost-West-Thematik hätte ich interessant gefunden.', 'BaWü hat au Lederhosa, Dirndl und WIR HABEN DIE BREZEL ERFUNDEN', 'BaWü und Bayern uff de oins', 'Ich würde mich als Saarland Vertreter melden wenn ihr da niemanden findet 😊', 'Interessantes Video, ich hätte mir aber gewünscht, dass die Repräsentation ein bisschen Noddütscher sei.', 'Ich wünsche mir Aussagen über unser wunderschönes ""Ruhrgebiet"", eine sehr spezielle Region in Nordrhein-Westfalen: zum Lieben und Heulen zugleich', ""This isn't opinions... This is practically blaming others lmao"", 'Munich ist toll!']"
UCbxb2fqe9oNgglAoYqsYOtQ,gLiromP2yFU,"['Keren ini perbandingannya', 'It’s funny how “PH” becomes “F” and “F” becomes “V”.', 'Also nochmal für alle. Es ist heute noch so. Es gibt keine Sprachgrenze zwischen Holland und Deutschland. Linguistiker sprechen von einem Dialektkontinuum. Plattdeutschsprecher nahe der holländischen Grenze sprechen denselben Dialekt wie die Holländer auf der anderen Seite. Nur sind auf der deutschen Seite die Dialekte am Verschwinden. Es gibt daher gute Gründe Niederländisch (in der Linguistik: Niederfränkisch) gar nicht als eigene Sprache zu sehen, weil es nur ein standardisierter Dialekt ist, den das Hochdeutsche insofern auch überdacht wie Plattdeutsch auch. Hochdeutsch und Niederländisch sind also zwei formalisierte Standardsprachen innerhalb desselben Sprachraums.', 'For Germans, Dutch sounds like someone speaking German but with a hot potato in their mouth', 'Das Niederländische ist ein niederdt. Dialekt mit frz. Einflüssen.', 'CHdt. ist verschiedener zum Dt. als Niederländisch.', 'Als Niederrheiner (Kleve, in der Nähe von Nijmegen) konnte ich Niederländisch als Wahlfach wählen und hatte es drei Jahre in der Schule. Die Sprache ist schon sehr ähnlich, aber es gibt auch genug ""falsche Freunde"" (z.B. oorlog, was nicht ""Ohrloch"", sondern ""Krieg"" bedeutet).\n\nMein Lieblingswort aus dem Niederländischen ist ""tussendortje"", also quasi ein ""Zwischendürchlein"", ein Snack. Herrlich.', 'i understand everything from this, im dutch never had german except 2 years in middle school i guess but its so similar to me', 'Das war sehr interessant, danke 🥰 und Glückwunsch Janusz für die Leistung 💚', 'Flämisch hört man immer raus und ist nicht algemeen beschaafd Nederlands (ABN) Ich komme selbst aus Twente Nederland und wohne in der Grafschaft Bentheim Niedersachsen Deutschland ❤']"
